Timestamp,State,Lat,Lon,Alt,Target_Conf
2026-02-13 15:10:03.079620,VERIFY,51.4236217,-2.6686208,14.999,0.9058972597122192
2026-02-13 15:10:06.002223,VERIFY,51.4236217,-2.6686208,14.999,0.9063710570335388
2026-02-13 15:10:08.054845,VERIFY,51.4236217,-2.6686208,14.999,0.908638060092926
2026-02-13 15:10:11.050756,VERIFY,51.4236217,-2.6686208,14.999,0.9061181545257568
2026-02-13 15:10:14.001162,VERIFY,51.4236217,-2.6686208,15.001,0.9065592885017395
2026-02-13 15:10:15.027238,VERIFY,51.4236217,-2.6686208,15.001,0.9062244296073914
2026-02-13 15:10:23.077476,VERIFY,51.4236217,-2.6686208,14.999,0.9058676958084106
2026-02-13 15:10:24.032704,VERIFY,51.4236217,-2.6686208,14.999,0.9062973856925964
2026-02-13 15:10:25.019134,VERIFY,51.4236217,-2.6686208,14.999,0.9055254459381104
2026-02-13 15:10:26.022969,VERIFY,51.4236217,-2.6686208,14.999,0.9064001441001892
2026-02-13 15:10:33.075114,VERIFY,51.4236217,-2.6686208,14.999,0.9053593873977661
2026-02-13 15:10:36.037656,VERIFY,51.4236217,-2.6686208,15.001,0.9056017398834229
2026-02-13 15:10:38.067515,VERIFY,51.4236217,-2.6686208,15.0,0.9054657816886902
2026-02-13 15:10:41.048801,VERIFY,51.4236217,-2.6686208,14.999,0.9066388607025146
2026-02-13 15:10:43.049594,VERIFY,51.4236217,-2.6686208,14.999,0.9075968861579895
2026-02-13 15:10:45.087113,VERIFY,51.4236217,-2.6686208,14.999,0.9062644243240356
2026-02-13 15:10:52.060894,VERIFY,51.4236217,-2.6686208,14.999,0.9078110456466675
2026-02-13 15:10:55.075607,VERIFY,51.4236217,-2.6686208,14.999,0.9063030481338501
2026-02-13 15:11:02.070005,VERIFY,51.4236217,-2.6686208,14.999,0.9056999683380127
2026-02-13 15:11:03.022868,VERIFY,51.4236217,-2.6686208,15.0,0.9062269926071167
2026-02-13 15:11:08.041929,VERIFY,51.4236217,-2.6686208,14.999,0.9058192372322083
2026-02-13 15:11:11.005970,VERIFY,51.4236217,-2.6686208,14.999,0.9077755808830261
2026-02-13 15:11:15.031635,VERIFY,51.4236217,-2.6686208,15.002,0.9076663851737976
2026-02-13 15:11:17.011764,VERIFY,51.4236217,-2.6686208,14.999,0.9041576981544495
2026-02-13 15:11:19.044102,VERIFY,51.4236217,-2.6686208,14.999,0.9056132435798645
2026-02-13 15:11:21.073292,VERIFY,51.4236217,-2.6686208,14.999,0.9058192372322083
2026-02-13 15:11:23.064194,VERIFY,51.4236217,-2.6686208,14.999,0.9074147343635559
2026-02-13 15:11:25.080540,VERIFY,51.4236217,-2.6686208,14.999,0.9061298370361328
2026-02-13 15:11:27.047106,VERIFY,51.4236217,-2.6686208,14.999,0.9058140516281128
2026-02-13 15:11:29.076384,VERIFY,51.4236217,-2.6686208,14.999,0.9064928293228149
2026-02-13 15:11:31.093906,VERIFY,51.4236217,-2.6686208,14.999,0.9059340953826904
2026-02-13 15:11:34.044039,VERIFY,51.4236217,-2.6686208,15.0,0.9057406783103943
2026-02-13 15:11:38.050815,VERIFY,51.4236217,-2.6686208,14.999,0.904445230960846
2026-02-13 15:11:43.070543,VERIFY,51.4236218,-2.6686208,15.0,0.9055981636047363
2026-02-13 15:11:46.077300,VERIFY,51.4236218,-2.6686208,14.999,0.9052002429962158
2026-02-13 15:11:49.060274,VERIFY,51.4236218,-2.6686209,14.999,0.9053804874420166
2026-02-13 15:11:52.017370,VERIFY,51.4236219,-2.6686209,15.0,0.9066513776779175
2026-02-13 15:11:57.058865,VERIFY,51.4236219,-2.6686209,14.999,0.9037407636642456
2026-02-13 15:12:01.074049,VERIFY,51.423622,-2.668621,14.999,0.9051934480667114
2026-02-13 15:12:07.084317,VERIFY,51.423622,-2.668621,15.0,0.9041576981544495
2026-02-13 15:12:11.066170,VERIFY,51.423622,-2.668621,14.999,0.9044985771179199
2026-02-13 15:12:14.011606,VERIFY,51.4236221,-2.668621,14.999,0.9066337943077087
2026-02-13 15:12:16.044520,VERIFY,51.4236221,-2.668621,15.002,0.9049598574638367
2026-02-13 15:12:18.062338,VERIFY,51.4236221,-2.668621,15.0,0.9057715535163879
2026-02-13 15:12:23.031747,VERIFY,51.4236221,-2.668621,14.999,0.9046767950057983
2026-02-13 15:12:26.048698,VERIFY,51.4236221,-2.668621,14.999,0.9081987142562866
2026-02-13 15:12:29.022912,VERIFY,51.4236221,-2.668621,15.001,0.9064244627952576
2026-02-13 15:12:31.062592,VERIFY,51.4236221,-2.668621,14.999,0.9067000150680542
2026-02-13 15:12:34.004010,VERIFY,51.4236221,-2.668621,14.999,0.9068702459335327
2026-02-13 15:12:41.074210,VERIFY,51.4236221,-2.668621,14.999,0.9092432856559753
